Refactoring Type	Source Method	Target Class
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteNode.LLVMAMD64MemWriteNode::doI8(com.oracle.truffle.llvm.runtime.pointer.LLVMPointer, byte, com.oracle.truffle.llvm.runtime.nodes.memory.store.LLVMI8StoreNode):void 	 com.oracle.truffle.llvm.runtime.nodes.memory.store.LLVMI8StoreNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteNode.LLVMAMD64MemWriteNode::doI16(com.oracle.truffle.llvm.runtime.pointer.LLVMPointer, short, com.oracle.truffle.llvm.runtime.nodes.memory.store.LLVMI16StoreNode):void 	 com.oracle.truffle.llvm.runtime.nodes.memory.store.LLVMI16StoreNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteNode.LLVMAMD64MemWriteNode::doI32(com.oracle.truffle.llvm.runtime.pointer.LLVMPointer, int, com.oracle.truffle.llvm.runtime.nodes.memory.store.LLVMI32StoreNode):void 	 com.oracle.truffle.llvm.runtime.nodes.memory.store.LLVMI32StoreNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteNode.LLVMAMD64MemWriteNode::doI64(com.oracle.truffle.llvm.runtime.pointer.LLVMPointer, long, com.oracle.truffle.llvm.runtime.nodes.memory.store.LLVMI64StoreNode):void 	 com.oracle.truffle.llvm.runtime.nodes.memory.store.LLVMI64StoreNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteTupelNode::doOp(com.oracle.truffle.api.frame.VirtualFrame, byte, byte):void 	 com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteValueNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteTupelNode::doOp(com.oracle.truffle.api.frame.VirtualFrame, short, short):void 	 com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteValueNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteTupelNode::doOp(com.oracle.truffle.api.frame.VirtualFrame, int, int):void 	 com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteValueNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteTupelNode::doOp(com.oracle.truffle.api.frame.VirtualFrame, long, long):void 	 com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteValueNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteValueNode::doI8(com.oracle.truffle.api.frame.VirtualFrame, byte):void 	 com.oracle.truffle.llvm.runtime.nodes.api.LLVMExpressionNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteValueNode::doI16(com.oracle.truffle.api.frame.VirtualFrame, short):void 	 com.oracle.truffle.llvm.runtime.nodes.api.LLVMExpressionNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteValueNode::doI32(com.oracle.truffle.api.frame.VirtualFrame, int):void 	 com.oracle.truffle.llvm.runtime.nodes.api.LLVMExpressionNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteValueNode::doI64(com.oracle.truffle.api.frame.VirtualFrame, long):void 	 com.oracle.truffle.llvm.runtime.nodes.api.LLVMExpressionNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.support.LLVMAMD64WriteValueNode::doAddress(com.oracle.truffle.api.frame.VirtualFrame, com.oracle.truffle.llvm.runtime.pointer.LLVMPointer):void 	 com.oracle.truffle.llvm.runtime.nodes.api.LLVMExpressionNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.syscall.LLVMSyscallNode::getNodeName(com.oracle.truffle.llvm.runtime.memory.LLVMSyscallOperationNode):java.lang.String 	 com.oracle.truffle.llvm.runtime.memory.LLVMSyscallOperationNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.syscall.LLVMSyscallNode::trace(java.lang.String, java.lang.Object[]):void 	 com.oracle.truffle.llvm.runtime.LLVMContext
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.syscall.LLVMUnsupportedSyscallNode::create(com.oracle.truffle.llvm.runtime.LLVMSyscallEntry):com.oracle.truffle.llvm.runtime.nodes.asm.syscall.LLVMUnsupportedSyscallNode 	 com.oracle.truffle.llvm.runtime.LLVMSyscallEntry
Move Method	com.oracle.truffle.llvm.runtime.nodes.asm.syscall.posix.LLVMPosixCallNode::doCall(java.lang.Object[], com.oracle.truffle.llvm.runtime.NativeContextExtension.WellKnownNativeFunctionNode):java.lang.Object 	 com.oracle.truffle.llvm.runtime.NativeContextExtension.WellKnownNativeFunctionNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMTo128BitFloatingNode::doPointer(com.oracle.truffle.llvm.runtime.pointer.LLVMPointer, com.oracle.truffle.llvm.runtime.nodes.api.LLVMToNativeNode, com.oracle.truffle.llvm.runtime.nodes.cast.LLVMTo128BitFloatingNode):com.oracle.truffle.llvm.runtime.floating.LLVM128BitFloat 	 com.oracle.truffle.llvm.runtime.nodes.api.LLVMToNativeNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMTo128BitFloatingNode.LLVMSignedCastToLLVM128BitFloatNode::doLLVM128BitFloatNode(com.oracle.truffle.llvm.runtime.LLVMIVarBitLarge):com.oracle.truffle.llvm.runtime.floating.LLVM128BitFloat 	 com.oracle.truffle.llvm.runtime.LLVMIVarBitLarge
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMTo128BitFloatingNode.LLVMUnsignedCastToLLVM128BitFloatNode::doLLVM128BitFloatNode(com.oracle.truffle.llvm.runtime.LLVMIVarBitLarge):com.oracle.truffle.llvm.runtime.floating.LLVM128BitFloat 	 com.oracle.truffle.llvm.runtime.LLVMIVarBitLarge
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMTo80BitFloatingNode::doPointer(com.oracle.truffle.llvm.runtime.pointer.LLVMPointer, com.oracle.truffle.llvm.runtime.nodes.api.LLVMToNativeNode, com.oracle.truffle.llvm.runtime.nodes.cast.LLVMTo80BitFloatingNode):com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat 	 com.oracle.truffle.llvm.runtime.nodes.api.LLVMToNativeNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMTo80BitFloatingNode.LLVMSignedCastToLLVM80BitFloatNode::doLLVM80BitFloatNode(com.oracle.truffle.llvm.runtime.LLVMIVarBitLarge):com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat 	 com.oracle.truffle.llvm.runtime.LLVMIVarBitLarge
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMTo80BitFloatingNode.LLVMUnsignedCastToLLVM80BitFloatNode::doLLVM80BitFloatNode(com.oracle.truffle.llvm.runtime.LLVMIVarBitLarge):com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat 	 com.oracle.truffle.llvm.runtime.LLVMIVarBitLarge
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMTo80BitFloatingNode.LLVMBitcastToLLVM80BitFloatNode::doIVarBit(com.oracle.truffle.llvm.runtime.LLVMIVarBitLarge):com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat 	 com.oracle.truffle.llvm.runtime.LLVMIVarBitLarge
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMTo80BitFloatingNode.LLVMBitcastToLLVM80BitFloatNode::doI1Vector(com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector):com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat 	 com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMTo80BitFloatingNode.LLVMBitcastToLLVM80BitFloatNode::doI8Vector(com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector):com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat 	 com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMTo80BitFloatingNode.LLVMBitcastToLLVM80BitFloatNode::doI16Vector(com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector):com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat 	 com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToDoubleNode::doManagedPointer(com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer, com.oracle.truffle.llvm.runtime.interop.convert.ForeignToLLVM, com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToDoubleNode, com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary, com.oracle.truffle.llvm.runtime.nodes.cast.InteropLibrary):double 	 com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToDoubleNode::doPointer(com.oracle.truffle.llvm.runtime.pointer.LLVMPointer, com.oracle.truffle.llvm.runtime.nodes.api.LLVMToNativeNode, com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToDoubleNode):double 	 com.oracle.truffle.llvm.runtime.nodes.api.LLVMToNativeNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToDoubleNode::isForeignNumber(com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer, com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary, com.oracle.truffle.llvm.runtime.nodes.cast.InteropLibrary):boolean 	 com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToDoubleNode.LLVMSignedCastToDoubleNode::doDouble(com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat):double 	 com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToDoubleNode.LLVMSignedCastToDoubleNode::doDouble(com.oracle.truffle.llvm.runtime.floating.LLVM128BitFloat):double 	 com.oracle.truffle.llvm.runtime.floating.LLVM128BitFloat
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToDoubleNode.LLVMBitcastToDoubleNode::doI64Vector(com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector):double 	 com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToDoubleNode.LLVMBitcastToDoubleNode::doDoubleVector(com.oracle.truffle.llvm.runtime.vector.LLVMDoubleVector):double 	 com.oracle.truffle.llvm.runtime.vector.LLVMDoubleVector
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToFloatNode::doManagedPointer(com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer, com.oracle.truffle.llvm.runtime.interop.convert.ForeignToLLVM, com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToFloatNode, com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary, com.oracle.truffle.llvm.runtime.nodes.cast.InteropLibrary):float 	 com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToFloatNode::doPointer(com.oracle.truffle.llvm.runtime.pointer.LLVMPointer, com.oracle.truffle.llvm.runtime.nodes.api.LLVMToNativeNode, com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToFloatNode):float 	 com.oracle.truffle.llvm.runtime.nodes.api.LLVMToNativeNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToFloatNode::isForeignNumber(com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer, com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary, com.oracle.truffle.llvm.runtime.nodes.cast.InteropLibrary):boolean 	 com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToFloatNode.LLVMSignedCastToFloatNode::doFloat(com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat):float 	 com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToFloatNode.LLVMSignedCastToFloatNode::doFloat(com.oracle.truffle.llvm.runtime.floating.LLVM128BitFloat):float 	 com.oracle.truffle.llvm.runtime.floating.LLVM128BitFloat
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToFloatNode.LLVMBitcastToFloatNode::doI32Vector(com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector):float 	 com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToFloatNode.LLVMBitcastToFloatNode::doFloatVector(com.oracle.truffle.llvm.runtime.vector.LLVMFloatVector):float 	 com.oracle.truffle.llvm.runtime.vector.LLVMFloatVector
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI16Node::doManagedPointer(com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer, com.oracle.truffle.llvm.runtime.interop.convert.ForeignToLLVM, com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary, com.oracle.truffle.llvm.runtime.nodes.cast.InteropLibrary):short 	 com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI16Node::doPointer(com.oracle.truffle.llvm.runtime.pointer.LLVMPointer, com.oracle.truffle.llvm.runtime.nodes.api.LLVMToNativeNode):short 	 com.oracle.truffle.llvm.runtime.nodes.api.LLVMToNativeNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI16Node::doFallbackPointerAsComparable(com.oracle.truffle.llvm.runtime.pointer.LLVMPointer, com.oracle.truffle.llvm.runtime.nodes.op.ToComparableValue):short 	 com.oracle.truffle.llvm.runtime.nodes.op.ToComparableValue
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI16Node::isForeignNumber(com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer, com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary, com.oracle.truffle.llvm.runtime.nodes.cast.InteropLibrary):boolean 	 com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI16Node.LLVMSignedCastToI16Node::doLLVM80BitFloat(com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat):short 	 com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI16Node.LLVMSignedCastToI16Node::doI16(com.oracle.truffle.llvm.runtime.LLVMIVarBit):short 	 com.oracle.truffle.llvm.runtime.LLVMIVarBit
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI16Node.LLVMUnsignedCastToI16Node::doIVarBit(com.oracle.truffle.llvm.runtime.LLVMIVarBit):short 	 com.oracle.truffle.llvm.runtime.LLVMIVarBit
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI16Node.LLVMUnsignedCastToI16Node::doLLVM80BitFloat(com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat):short 	 com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI16Node.LLVMBitcastToI16Node::doI16Vector(com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector):short 	 com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI1Node::doManagedPointer(com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer, com.oracle.truffle.llvm.runtime.interop.convert.ForeignToLLVM, com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary, com.oracle.truffle.llvm.runtime.nodes.cast.InteropLibrary):boolean 	 com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI1Node::doPointer(com.oracle.truffle.llvm.runtime.pointer.LLVMNativePointer, com.oracle.truffle.llvm.runtime.nodes.api.LLVMToNativeNode):boolean 	 com.oracle.truffle.llvm.runtime.pointer.LLVMNativePointer
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI1Node::doFallbackPointerAsComparable(com.oracle.truffle.llvm.runtime.pointer.LLVMPointer, com.oracle.truffle.llvm.runtime.nodes.op.ToComparableValue):boolean 	 com.oracle.truffle.llvm.runtime.nodes.op.ToComparableValue
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI1Node::isForeignNumber(com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer, com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary, com.oracle.truffle.llvm.runtime.nodes.cast.InteropLibrary):boolean 	 com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI1Node.LLVMSignedCastToI1Node::doLLVM80BitFloat(com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat):boolean 	 com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI1Node.LLVMBitcastToI1Node::doI1Vector(com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector):boolean 	 com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI32Node::doManagedPointer(com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer, com.oracle.truffle.llvm.runtime.interop.convert.ForeignToLLVM, com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary, com.oracle.truffle.llvm.runtime.nodes.cast.InteropLibrary):int 	 com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI32Node::doPointer(com.oracle.truffle.llvm.runtime.pointer.LLVMPointer, com.oracle.truffle.llvm.runtime.nodes.api.LLVMToNativeNode):int 	 com.oracle.truffle.llvm.runtime.nodes.api.LLVMToNativeNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI32Node::doFallbackPointerAsComparable(com.oracle.truffle.llvm.runtime.pointer.LLVMPointer, com.oracle.truffle.llvm.runtime.nodes.op.ToComparableValue):int 	 com.oracle.truffle.llvm.runtime.nodes.op.ToComparableValue
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI32Node::isForeignNumber(com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer, com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary, com.oracle.truffle.llvm.runtime.nodes.cast.InteropLibrary):boolean 	 com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI32Node.LLVMSignedCastToI32Node::doI32(com.oracle.truffle.llvm.runtime.LLVMIVarBit):int 	 com.oracle.truffle.llvm.runtime.LLVMIVarBit
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI32Node.LLVMSignedCastToI32Node::doI32(com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat):int 	 com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI32Node.LLVMSignedCastToI32Node::doI32(com.oracle.truffle.llvm.runtime.floating.LLVM128BitFloat):int 	 com.oracle.truffle.llvm.runtime.floating.LLVM128BitFloat
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI32Node.LLVMUnsignedCastToI32Node::doIVarBit(com.oracle.truffle.llvm.runtime.LLVMIVarBit):int 	 com.oracle.truffle.llvm.runtime.LLVMIVarBit
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI32Node.LLVMUnsignedCastToI32Node::doLLVM80BitFloat(com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat):int 	 com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI32Node.LLVMBitcastToI32Node::doI32Vector(com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector):int 	 com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI32Node.LLVMBitcastToI32Node::doFloatVector(com.oracle.truffle.llvm.runtime.vector.LLVMFloatVector):int 	 com.oracle.truffle.llvm.runtime.vector.LLVMFloatVector
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI64Node::doNative(com.oracle.truffle.llvm.runtime.pointer.LLVMNativePointer):long 	 com.oracle.truffle.llvm.runtime.pointer.LLVMNativePointer
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI64Node.LLVMSignedCastToI64Node::doI64(com.oracle.truffle.llvm.runtime.LLVMIVarBit):long 	 com.oracle.truffle.llvm.runtime.LLVMIVarBit
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI64Node.LLVMSignedCastToI64Node::doI64(com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat):long 	 com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI64Node.LLVMSignedCastToI64Node::doI64(com.oracle.truffle.llvm.runtime.floating.LLVM128BitFloat):long 	 com.oracle.truffle.llvm.runtime.floating.LLVM128BitFloat
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI64Node.LLVMUnsignedCastToI64Node::doIVarBit(com.oracle.truffle.llvm.runtime.LLVMIVarBit):long 	 com.oracle.truffle.llvm.runtime.LLVMIVarBit
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI64Node.LLVMUnsignedCastToI64Node::do80LLVMBitFloat(com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat):long 	 com.oracle.truffle.llvm.runtime.floating.LLVM80BitFloat
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI64Node.LLVMBitcastToI64Node::doI64Vector(com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector):long 	 com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI64Node.LLVMBitcastToI64Node::doDoubleVector(com.oracle.truffle.llvm.runtime.vector.LLVMDoubleVector):long 	 com.oracle.truffle.llvm.runtime.vector.LLVMDoubleVector
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI64Node.LLVMBitcastToI64Node::castI1Vector(com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector, int):long 	 com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI64Node.LLVMBitcastToI64Node::castI8Vector(com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector, int):long 	 com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.cast.LLVMToI64Node.LLVMBitcastToI64Node::castI16Vector(com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector, int):long 	 com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector
